date,open,high,low,close,volume
4/10/09,7343.04,7622.69,7343.04,7620.99,272940512
4/13/09,7809.47,7908.56,7801.23,7872.49,399675648
4/14/09,7952.28,8009.25,7775.5,7832.85,404119392
4/15/09,7822.71,7885.15,7604.76,7807.08,282605888
4/16/09,7909.37,8022.07,7595.6,7670.08,337353408
4/17/09,7651.59,7910.63,7524.09,7794.95,259364784
4/20/09,7854.08,7977.25,7854.08,7902.48,252880512
4/21/09,8021.14,8038.02,7815.76,7834.14,320331264
4/22/09,7836.32,7865.18,7525.96,7574.17,226886208
4/23/09,7542.45,7630.66,7314.59,7335.72,181167584
4/24/09,7315.23,7632.17,7235.05,7620.87,224899120
4/27/09,7674.33,7674.33,7326.51,7344.94,137505440
4/28/09,7259.12,7466.75,7187.25,7430.08,181905744
4/29/09,7445.18,7549.12,7246.54,7271.3,181836816
4/30/09,7195.24,7286.12,7119.04,7202.1,147832352
5/4/09,7222.85,7310.81,7050.18,7062.25,123539840
5/5/09,7119.65,7146.47,7027.11,7081.83,96921136
5/6/09,7134.61,7274.77,7119.87,7198.86,142021952
5/7/09,7253.78,7254.22,7081.84,7125.66,122168320
5/8/09,7127.63,7196.73,7087.59,7129.51,100969640
5/11/09,7144.9,7185.35,7091.87,7122.92,70948320
5/12/09,7144.44,7313.91,7144.44,7296.9,124619920
5/13/09,7309.55,7435,7211.78,7242.6,219535824
5/14/09,7245.93,7282.08,7088.32,7142.42,114060624
5/15/09,7147.21,7220.89,7124.7,7177.64,121315216
5/18/09,7184.81,7230.24,7158.95,7172.85,110312576
5/19/09,7197.4,7209.35,7048.45,7067.85,75072240
5/20/09,7061.23,7084.61,6981.57,7060.75,80422096
5/21/09,6997.99,7060.72,6841.03,6969.82,111467424
5/22/09,7037.06,7179.47,6969.82,7146.24,201875072
5/25/09,7177.09,7234.97,7124.02,7173.57,143691664
5/26/09,7181.28,7256.39,7161.8,7176.89,127845960
5/27/09,7233.82,7268.87,7164.53,7188.84,141252224
5/28/09,7225.07,7303.07,7225.07,7297.62,154782688
5/29/09,7336.61,7367.2,7256.91,7276.61,188832304
6/1/09,7289.14,7328.46,7194.23,7210.34,112955696
6/2/09,7210.29,7231.03,7086.87,7125.11,83518200
6/3/09,7149.07,7184.31,6964.42,6989.94,139705056
6/4/09,6997.48,7017.08,6857.39,6878.14,93595856
6/5/09,6879.38,6978.49,6850.67,6894.62,125067504
6/8/09,6922.59,6969.89,6805.9,6892,96418544
6/9/09,6916.72,7103.32,6916.72,7086.78,155985984
6/10/09,7101.43,7159.21,7031.56,7047.25,140973664
6/11/09,7063.25,7125.61,7034.48,7091.96,114036384
6/12/09,7129.24,7138.17,7039.62,7059.48,106973440
6/15/09,7033.94,7100.19,6937.76,6953.09,106275920
6/16/09,6949.23,6953.09,6847.16,6872.96,64401020
6/17/09,6874.43,7081.45,6874.43,7075.93,94969616
6/18/09,7093.24,7142.96,7026.73,7051.77,145560016
6/19/09,7059.8,7078.07,6980.03,7039.73,96955320
6/22/09,7080.65,7133.53,7043.56,7057.26,98404080
6/23/09,7079.82,7085.2,6996.77,7023.48,86428224
6/24/09,7025.05,7049.89,6988.65,7025.89,103181616
6/25/09,7027.15,7141.46,7020.07,7128.83,104371840
6/26/09,7152.95,7217.97,7152.95,7163.04,152664864
6/29/09,7182.2,7237.93,7182.2,7206.17,95747000
6/30/09,7216.85,7246.37,7156.15,7162.18,100041776
7/1/09,7174.47,7292.66,7174.47,7270.72,104614520
7/2/09,7296.5,7505.28,7296.5,7498.34,195946752
7/3/09,7540.64,7573.04,7452.86,7471.28,181544336
7/6/09,7495.81,7558.42,7477.23,7538.49,127032496
7/7/09,7589.65,7661.9,7532.93,7549.37,197649152
7/8/09,7538.13,7550.04,7446.12,7476.11,118072360
7/9/09,7509.5,7522.17,7428.06,7430.01,144154048
7/10/09,7438.95,7517.43,7438.95,7502.66,124818040
7/13/09,7529.83,7716.41,7529.83,7684.65,194665280
7/14/09,7706.29,7735.31,7605.27,7631.66,210960512
7/15/09,7660.58,7745.21,7640.79,7686.15,236246336
7/16/09,7715.11,7785.73,7665.33,7715.42,194335264
7/17/09,7755,7813.04,7746.23,7764.01,183817984
7/20/09,7780.32,7807.09,7694.63,7710.64,146113856
7/21/09,7712.83,7789.67,7683.65,7782.23,146153056
7/22/09,7801.47,7872,7779.21,7802.81,178253632
7/23/09,7860.06,7941.23,7857.49,7863.86,213669552
7/24/09,7894.88,7897.15,7731.47,7783.39,193048416
7/27/09,7803.47,7827.66,7693.71,7711.06,121618320
7/28/09,7705.85,7736.34,7580.68,7674.77,125061840
7/29/09,7684.51,7735.72,7503.62,7536.98,110268840
7/30/09,7520.66,7597.86,7465.99,7491.76,99602416
7/31/09,7516.18,7734.37,7516.18,7720.93,140367232
8/3/09,7763.14,7771.87,7679.21,7716.99,127459472
8/4/09,7747.98,7817.42,7734.86,7796.22,127843088
8/5/09,7811.77,7896.19,7806,7834.69,144924576
8/6/09,7849.01,7870.17,7769.27,7822.32,133012864
8/7/09,7838.17,7937.8,7838.17,7872.23,139434784
8/10/09,7930.14,8097.34,7930.14,8082.06,184343744
8/11/09,8125.54,8178.73,8031.82,8044.5,200809616
8/12/09,8071.96,8135.36,8044.11,8058.46,218108240
8/13/09,8077.87,8119.6,7960.83,8011.31,174394480
8/17/09,8007.85,8014.16,7858.15,7932.55,137993968
8/18/09,7948.04,8053.64,7948.04,7995.1,106865320
8/19/09,8022.7,8085.2,7939.32,7952.7,122952056
8/20/09,7968.21,8013.96,7926.63,7973.45,100581104
8/21/09,7998.14,8118.16,7998.14,8107.94,125987968
8/24/09,8127.81,8298.71,8127.81,8287,145628656
8/25/09,8352.91,8352.91,8240.51,8246.72,187685888
8/26/09,8254.71,8327.02,8223.79,8319.74,148328768
8/27/09,8335.51,8393.75,8290.01,8315.16,116879248
8/28/09,8324.2,8553.79,8306.64,8541.22,201699200
8/31/09,8555.58,8710.23,8531.16,8675.67,260417168
9/1/09,8737.98,8938.44,8565.6,8769.24,302831072
9/2/09,8774.42,8939.75,8774.42,8878.64,255391184
9/3/09,8882.09,8903.5,8737.56,8817.6,228040768
9/4/09,8825.98,9016.83,8825.98,9002.67,194855392
9/7/09,9088.46,9104.58,8885.62,8935.86,192042960
9/8/09,8926.55,8943.39,8794.07,8821.56,156563152
9/9/09,8855.58,9121.56,8855.58,9084.98,252300848
9/10/09,9123.97,9127.08,8965.59,8996.19,257569424
9/11/09,9027.28,9153.53,9027.28,9058.77,192758272
9/14/09,9143.28,9147.45,9064.5,9075.25,144495936
9/15/09,9084.03,9084.73,8966.18,9029.45,147000720
9/16/09,9046.32,9151.26,9046.32,9137.06,140677472
9/17/09,9155.15,9321.45,9155.15,9223.39,222197120
9/18/09,9276.83,9446.33,9276.83,9436.82,244564752
9/24/09,9512.46,9762.54,9512.46,9713.83,392771232
9/25/09,9814.22,9842.16,9643.35,9664.25,450991552
9/28/09,9669.51,9684.17,9359.58,9409.58,345320256
9/29/09,9366.48,9566.17,9362.54,9475.48,353639840
9/30/09,9503.07,9589.63,9322.73,9349.67,432826304
10/1/09,9377.83,9489.22,9297.73,9301.18,222370752
10/2/09,9300.64,9472.02,9232.64,9455.15,199771632
10/5/09,9507.82,9562.35,9465.56,9487.95,230415552
10/6/09,9526.49,9672.89,9479.77,9643.11,265623008
10/7/09,9714.28,9890.41,9714.28,9836.5,341060064
10/8/09,9881.45,9937.73,9705.58,9740.87,316582592
10/9/09,9791.18,9924.94,9728.8,9768.63,239669376
10/12/09,9729.49,9786.29,9598.35,9642.56,156716720
10/13/09,9673.43,9726.76,9625.23,9686.4,118138048
10/14/09,9739.26,9867.03,9739.26,9804.61,220564432
10/15/09,9854.34,9936.36,9781.37,9845.73,214452848
10/16/09,9886.92,9978.36,9811.98,9838.12,241957440
10/19/09,9855.53,9864.52,9384.1,9411.29,211600576
10/20/09,9450.71,9645.92,9371.96,9569.06,221458992
10/21/09,9517.16,9517.16,9232.18,9247.78,204289216
10/22/09,9240.85,9349.35,8971.22,9154,189184144
10/23/09,9170.38,9251.4,9125.15,9150.85,195047936
10/26/09,9233.26,9415.61,9233.26,9374.5,196118720
10/27/09,9446.77,9476.71,9307.3,9330.56,166340672
10/28/09,9351.92,9364.5,9238.26,9251.84,171396048
10/29/09,9274.11,9277.53,9072.76,9169,226200496
10/30/09,9211.74,9256.94,9142.96,9159.18,179132320
11/2/09,9182.4,9182.4,8835.06,8872.4,152032016
11/3/09,8857.7,8979.5,8848.32,8938.99,130584496
11/4/09,8982.72,9170.4,8982.72,9154.99,131868648
11/5/09,9189.44,9246.33,9096.77,9112.1,146553280
11/6/09,9125.72,9144.79,8911.1,8936.48,97120928
11/10/09,8970.15,8992,8719.6,8762.4,77969440
11/11/09,8724.16,8940.19,8684.3,8916.18,140415824
11/12/09,8948.23,8991.99,8868.04,8924.24,154513040
11/13/09,8917.28,9078.37,8881.96,9067.17,153529296
11/16/09,9070.31,9318.32,9067.17,9304.31,196625552
11/17/09,9346.87,9362.12,9184.75,9204.98,184030144
11/18/09,9221.8,9327.93,9135.98,9144.76,161934528
11/19/09,9192.71,9284.47,9192.71,9251.19,108204216
11/20/09,9284.75,9381.57,9284.75,9306.36,140320048
11/23/09,9305.1,9305.1,9184.84,9221.96,76070504
11/24/09,9211.81,9286.79,9211.81,9233.7,74754928
11/25/09,9260.42,9294.53,9194.85,9204.57,82421912
11/26/09,9198.32,9247.13,9168.28,9206.21,84660144
12/1/09,9155.03,9155.03,8985.35,9013.04,89836936
12/2/09,9051.95,9132.56,9013.04,9087.7,92345000
12/3/09,9106.08,9169.1,9089.15,9096.23,103789384
12/4/09,9108.21,9119.94,8997.94,9009.13,103799824
12/7/09,9026.34,9045.95,8979.41,8992.91,72763536
12/8/09,8979.09,8979.14,8816.38,8843.96,99036696
12/9/09,8848.57,8930.52,8818.04,8905.43,79772392
12/10/09,8926.56,9029.82,8926.56,8999.39,118912648
12/11/09,9021.75,9073.45,9021.75,9037.3,116439976
12/14/09,9055.44,9286.64,9055.44,9280.16,171859104
12/15/09,9301.83,9385.67,9248.22,9266.04,190136192
12/16/09,9268.63,9343.37,9233.03,9253.66,146774800
12/17/09,9268.71,9382.49,9213.58,9227.18,206854368
12/18/09,9240.05,9260.4,9136.8,9183.73,96809088
12/21/09,9205.58,9242.59,9171.95,9233.6,78782872
12/22/09,9259.66,9353.36,9259.66,9332.47,136939680
12/23/09,9356.04,9384.96,9293.81,9302.92,116947272
12/24/09,9333.04,9429.03,9333.04,9422.23,146076448
12/29/09,9311.12,9444.27,9308,9410.66,50339912
12/30/09,9480.78,9561.78,9480.78,9507.95,145252320
12/31/09,9523.87,9525.71,9354.91,9386.92,140218160
1/4/10,9411.75,9447.29,9371.28,9437.85,94598760
1/5/10,9467.19,9665.04,9467.19,9657.38,193334848
1/6/10,9698.7,9809.21,9698.7,9727.36,228207152
1/7/10,9744.21,9813.13,9712.02,9737.47,236252176
1/8/10,9752.63,9824.8,9735.24,9776.21,227130304
1/11/10,9815.52,9865.93,9783.07,9797,178320912
1/12/10,9821.8,9834.78,9751.06,9778.36,111543192
1/13/10,9793.73,9875.23,9778.36,9784.85,127309112
1/14/10,9810.44,9820.05,9742.74,9802.45,163105888
1/15/10,9841.74,9969.59,9841.74,9923.14,204825664
1/18/10,9949.05,9953.77,9883.23,9895.46,175506992
1/19/10,9921.66,10003.52,9921.66,9954.41,218146848
1/20/10,9945.2,10012.14,9893.05,9904.74,296332128
1/21/10,9928.92,9929.02,9737.09,9753.84,258995584
1/22/10,9782.75,9814.32,9718.42,9777.59,193623536
1/25/10,9798.63,9810.5,9680.72,9689.2,161232928
1/26/10,9700.51,9753.54,9659.06,9666.48,161799904
1/27/10,9706.81,9740.3,9592.59,9603.55,146545744
1/28/10,9634.15,9643.99,9413.58,9579.81,182775200
1/29/10,9617.96,9637.52,9552.48,9614.19,183998016
2/1/10,9637.15,9654.88,9567.37,9591.5,136903296
2/2/10,9609.73,9689.31,9571.93,9595.24,191775968
2/3/10,9606.16,9638.33,9557.52,9627.63,147696960
2/4/10,9683.06,9804.03,9683.06,9769.73,297644160
2/8/10,9754.99,9844.75,9754.94,9809.98,182215936
2/9/10,9826.33,9868.2,9783.65,9786.46,145533216
2/10/10,9809.7,9843.17,9724.1,9733.36,154615984
2/11/10,9754.48,9819.85,9754.48,9802.8,156840448
2/12/10,9815.22,9881.77,9798.14,9805.87,221787264
2/15/10,9727.43,9727.43,9666.26,9701.81,131621888
2/16/10,9704.17,9805.13,9704.17,9769.68,120588152
2/17/10,9882.14,9929.93,9865.91,9867.09,201222480
2/18/10,9932.9,9947.21,9880.28,9897.56,140544448
2/19/10,9906.45,9978.68,9892.03,9902.62,171970912
2/22/10,9926.54,9970.27,9903.04,9953.07,171479504
2/23/10,9962.29,9973.59,9804.85,9823.57,171670880
2/24/10,9850.58,9850.58,9673.18,9686.18,138960528
2/25/10,9701.22,9741.23,9574.92,9667.17,139136768
2/26/10,9691.84,9716.97,9653.77,9657.79,85890192
3/1/10,9662,9684.52,9471.8,9498.56,100205760
3/2/10,9510.03,9583.71,9451.75,9546.38,109288544
3/3/10,9560.48,9605.8,9408.81,9419.43,115865616
3/4/10,9426.37,9518.12,9370.54,9511.53,160836640
3/5/10,9517.7,9646.17,9511.13,9626.29,157226816
3/8/10,9637.23,9763.16,9628.89,9740.19,174310976
3/9/10,9763.91,9861.08,9763.91,9787.03,212720416
3/10/10,9801.37,9844.03,9767.41,9784.98,127835680
3/11/10,9817.36,9910.21,9817.36,9879.7,204489488
3/12/10,9889.9,10039.43,9862.03,10025.99,191594256
3/15/10,10055.11,10131.32,10055.11,10090.44,227225792
3/16/10,10111.19,10122.66,10000.66,10017.71,187483104
3/17/10,10032.97,10096.15,9972.53,9989.8,170326944
3/18/10,10025.62,10050.04,9990.65,10007.87,103205536
3/19/10,10022.07,10047.73,9992.83,10000.93,125810928
3/22/10,9995.43,10026.38,9963.35,9963.35,73563640
3/24/10,9986.07,10164.9,9986.07,10146.27,160302912
3/25/10,10192.92,10224.88,10119,10127.03,156699648
3/26/10,10133.74,10179.78,10109.11,10137.93,211332544
3/29/10,10165.02,10173.76,10042.2,10056.46,148585456
3/30/10,10059.06,10131.18,10015.55,10073.76,147092448
3/31/10,10071.99,10284.6,10071.99,10178.43,199308384
4/1/10,10236.91,10314.73,10236.91,10246.77,170343104
4/2/10,10260.41,10430.17,10260.41,10416.51,205629376
4/5/10,10443.24,10491.87,10403.83,10447.84,222521088
4/6/10,10479.93,10554.52,10405.11,10419.82,244706176
4/7/10,10442.81,10553.83,10442.81,10523.01,300746208
4/8/10,10549.47,10594.39,10492.12,10533.57,245291232
4/9/10,10560.06,10628.92,10560.06,10586.46,247673952
4/12/10,10589.89,10637.08,10533.4,10557.19,211886016
4/13/10,10579.96,10586.57,10498.73,10506.2,178263232
4/14/10,10532.59,10592.62,10495.48,10570.88,280931648
4/15/10,10597.59,10688.76,10597.59,10688.76,405453184
4/16/10,10702.51,10720.66,10646.22,10659.21,206494448
4/19/10,10674.33,10691.79,10632.31,10669.88,166922960
4/20/10,10685.2,10731.39,10633.75,10641.52,137058528
4/21/10,10644.4,10654.53,10529.3,10590.21,145502624
4/22/10,10608.43,10681.77,10608.43,10615.15,185713392
4/23/10,10618.9,10638.24,10578.54,10607.03,153863280
4/26/10,10628.75,10639.69,10539.75,10556.37,125452880
4/27/10,10562.52,10625.17,10543.05,10556.38,110019392
4/28/10,10572.67,10578.81,10445.43,10519.02,118895512
4/29/10,10518.7,10579.44,10425.93,10454.63,114794080
4/30/10,10455.3,10485.73,10407.54,10428.12,96876592
5/3/10,10420.97,10455.76,10340.13,10389.46,66995460
5/4/10,10390.72,10559.83,10390.72,10467.76,126601008
5/5/10,10484.81,10590.05,10425.64,10561.74,120541840
5/6/10,10569.54,10601.79,10538.28,10553.12,153592656
5/7/10,10527.08,10527.08,10255.14,10271.47,181113024
5/10/10,10261.86,10338.47,10246.86,10288.14,72359872
5/11/10,10335.06,10381.51,10192.64,10208.81,111098368
5/12/10,10213.08,10245.15,10079.65,10222.04,139477056
5/13/10,10242.81,10303.98,10212.83,10279.52,83392752
5/14/10,10291.31,10341.47,10230.97,10271.71,64033104
5/17/10,10269.87,10269.87,10023.6,10033.76,73623144
5/18/10,10032.38,10113.25,10001.57,10082.04,84858424
5/19/10,10074.08,10096.41,9938.99,10050.04,118282256
5/20/10,10037.33,10071.98,9977.51,9993.4,66313876
5/21/10,9978.1,9993.4,9818.63,9871.16,74734016
5/24/10,9861.91,9883.57,9656.48,9687.41,73667664
5/25/10,9661.69,9752.3,9357.27,9428.44,135439856
5/26/10,9469.43,9627.61,9355.34,9611.55,109126728
5/27/10,9652.76,9655.37,9411.57,9439.97,103852160
5/28/10,9450.78,9593.7,9426.16,9521.15,94664200
5/31/10,9516.13,9542.93,9295.22,9326.42,60515640
6/1/10,9308.03,9339.96,9164.4,9294.18,95047600
6/2/10,9309.54,9528.22,9273.34,9499.06,114380816
6/3/10,9514.77,9651.28,9466.52,9621.3,140608544
6/4/10,9649.26,9665.29,9543.47,9636.88,98211184
6/7/10,9531.65,9825.99,9531.65,9791.64,160812544
6/8/10,9820.16,9822.16,9705.37,9763.17,136282608
6/9/10,9768.14,9779.3,9670.39,9678.38,122296248
6/10/10,9673.3,9692.43,9355.94,9379.78,100724032
6/11/10,9379.3,9499.63,9379.13,9471.12,67859296
6/14/10,9312.4,9324.56,9131.11,9229.6,89526312
6/15/10,9239.94,9370.36,9176.24,9250.55,82953656
6/16/10,9285.74,9481.83,9285.74,9436.88,99350864
6/17/10,9405.73,9709.88,9317.97,9676.71,138418432
6/18/10,9704.5,9820.35,9611.17,9645.71,135310512
6/21/10,9632.12,9691.53,9608.63,9662.62,67019904
6/22/10,9665.27,9786.12,9663.37,9682.32,89379360
6/23/10,9691,9745.15,9675.19,9715.39,63367704
6/24/10,9721.28,9836.16,9721.28,9791.89,81646480
6/25/10,9817.62,9848.15,9715.13,9796.85,89161240
6/28/10,9790.64,9859.54,9656.33,9671.55,81464864
6/29/10,9676.93,9738.16,9568.11,9702.03,62849268
6/30/10,9713.51,9749.82,9663.92,9721.91,71292032
7/1/10,9739.77,9771.5,9707.61,9730.99,20830264
7/2/10,9743.36,9756.73,9682.23,9697.65,22471152
7/5/10,9708.73,9730.24,9631.1,9637.97,14711406
7/6/10,9639.2,9684.13,9544.81,9575.2,29778054
7/7/10,9573.71,9800.39,9572.17,9789.69,50551508
7/8/10,9797.16,9895.8,9781.76,9860.99,77941280
7/9/10,9853.08,9993.38,9853.08,9974.4,102747752
7/12/10,9978.98,10053.38,9945.44,9979.07,64056724
7/13/10,10001.16,10131.37,10001.16,10114.65,67917296
7/14/10,10137.33,10238.33,10130.23,10187,121264032
7/15/10,10212.53,10258.81,10082.89,10095.8,91695896
7/16/10,10107.38,10177.35,10072.25,10153.85,55815252
7/19/10,10184.79,10252.34,10184.79,10201.85,67790464
7/20/10,10207.89,10276.6,10207.89,10251.53,80775232
7/21/10,10252.92,10301.21,10173.92,10234.03,118681888
7/22/10,10236.08,10289.79,10210.69,10228.86,60222656
7/23/10,10248.09,10327.37,10228.86,10296.04,67388144
7/26/10,10318.82,10352.17,10283.54,10253.85,40209552
7/27/10,10313.39,10411.48,10303.88,10386.82,71973032
7/28/10,10402.28,10467.06,10402.28,10436.29,102554256
7/29/10,10449.53,10481.48,10416.4,10438.66,70326592
7/30/10,10442.94,10539.25,10432.45,10519.02,113975480
8/2/10,10423.87,10423.87,10289.89,10373.53,79508496
8/3/10,10340.57,10430.61,10331.49,10388.64,45731752
8/4/10,10427.34,10480.61,10378.32,10390.27,72553632
8/5/10,10417.02,10435.93,10334.67,10351.72,55742736
8/6/10,10351.42,10410.63,10298.4,10315.2,55994856
8/9/10,10319.91,10325.85,9972.52,10026.2,80104864
8/10/10,10020.13,10036.81,9861.75,9892.32,94213424
8/11/10,9904.93,10001.45,9860.53,9875.68,61640360
8/12/10,9880.11,9918.24,9970.5,9792.81,25540576
8/13/10,9801,9840.17,9783.14,9823.37,31963088
8/16/10,9819.64,9860.07,9517.09,9823.37,64301692
8/17/10,9511.56,9698.76,9488.35,9677.88,63810304
8/18/10,9703.66,9766.75,9663.6,9705,59453704
8/19/10,9712.75,9885.98,9712.75,9847.61,55915772
8/20/10,9850.34,9874.17,9778.39,9860.35,43294648
8/23/10,9874.03,9889.61,9793.57,9812.1,50834536
8/24/10,9813.79,9838.81,9634.37,9637.17,39686784
8/25/10,9636.94,9712.83,9497.48,9553.81,45982528
8/26/10,9562.6,9633.57,9544.49,9584.37,63452764
8/27/10,9587.37,9635.88,9544.74,9598.71,35399952
8/30/10,9602.55,9631.42,9492.69,9516.42,36639904
8/31/10,9531.92,9827.87,9531.92,9813.05,81645992
9/1/10,9798.78,9798.78,9683.31,9735.38,52248880
9/2/10,9729.57,9833.8,9717.22,9762.89,43817740
9/3/10,9765.89,9801.56,9675.61,9703.06,37515952
9/6/10,9692.29,9741.06,9664.57,9706.1,19631098
9/7/10,9717.16,9767.62,9684.89,9748.14,19266686
9/8/10,9737.86,9905.39,9715.23,9891.13,52211680
9/9/10,9896.82,9942.59,9856.01,9879.33,50449320
9/14/10,9930.46,10112.75,9930.46,10091.25,100555096
9/15/10,10097.62,10142.44,10019.12,10046.57,99943824
9/16/10,10138.97,10154.54,10007.91,10017.14,90210112
9/17/10,10018.67,10069.93,9957.27,10052.97,66563016
9/20/10,10094.51,10095.48,10035.36,10074.76,65048680
9/21/10,10067.23,10119.55,9981.07,9920.5,88467936
9/22/10,9999.89,10016.53,9923.69,9946.42,50858012
9/23/10,9953.07,9982.63,9860.59,9866.8,39406232
9/24/10,9814.88,9927.93,9813.66,9909.44,48579492
9/27/10,9905.48,9958.12,9832.81,9936.79,69077984
9/28/10,9956.4,10029.65,9956.4,9981.07,86738176
9/29/10,9987.05,10024.62,9958.82,10022.25,46071744
9/30/10,10011.24,10031.19,9933.67,10013.31,88830992
10/1/10,10012.12,10106.67,10002.43,10042.44,63824736
10/4/10,10049.62,10072.99,10034.08,10045.03,53278408
10/5/10,10035.74,10058.84,9993.77,10024.86,63412248
10/6/10,10034.73,10051.89,9995.99,10029.36,59684936
10/7/10,10040.44,10200.66,10040.44,10191.68,148216256
10/8/10,10206.96,10310.85,10206.96,10260.48,134661216
10/11/10,10273.22,10338.73,10243.72,10322.55,88844712
10/12/10,10310.4,10339.57,10263.66,10292.33,51891424
10/13/10,10288.86,10403.62,10282.91,10389.97,81345088
10/14/10,10389.97,10476.32,10388.78,10409.02,115332504
10/15/10,10411.05,10473.46,10402.71,10431.84,112609424
10/18/10,10444.89,10537.35,10444.89,10484.39,103148016
10/19/10,10516.3,10531.01,10448.06,10464.89,86917856
10/20/10,10457.84,10515.7,10436.2,10486.02,103965200
10/21/10,10487.63,10604.3,10407.23,10558.74,153830848
10/22/10,10561.42,10709.28,10553.6,10652.48,160344624
10/25/10,10685.2,10769.55,10641.71,10703.71,158053392
10/26/10,10702.03,10747.82,10639.98,10658.15,150697456
10/27/10,10657.1,10758.01,10657.1,10704.16,142108480
10/28/10,10728.52,10772.71,10615.58,10634.99,109934200
10/29/10,10637.46,10660.72,10569.12,10598.4,103969312
11/1/10,10628.62,10667.09,10528.85,10538.27,80537296
11/2/10,10577.11,10695.5,10577.11,10681.87,108157624
11/3/10,10699.27,10760.08,10610.09,10617.65,106159288
11/4/10,10615.32,10729.22,10604.82,10702.19,125914176
11/5/10,10748.29,10923.61,10748.29,10882,195218480
11/8/10,10901.16,11030.35,10901.16,10992.28,220550160
11/10/10,11017.41,11047.3,10929.5,10941.94,221287200
11/11/10,10916.86,10995.85,10895.1,10905.24,125226528
11/12/10,10908.07,10928.3,10853.11,10874.02,97522800
11/15/10,10896.19,10935.08,10841.76,10909.65,64719968
11/16/10,10933.91,10984.56,10933.91,10965.99,74221328
11/22/10,10986.97,11211.61,10986.97,11205.84,113317904
11/23/10,11236.64,11249.21,11142.35,11171.09,155113056
11/24/10,11167.8,11262.6,11123.82,11154.83,153970304
11/25/10,11172.64,11228.79,11110.71,11135.34,86149104
11/26/10,11150.48,11196.02,11134.42,11145.02,84189520
11/29/10,11148.56,11176.08,11120.95,11163.43,90293440
11/30/10,11167.93,11286.68,11158.65,11234.76,165170384
12/1/10,11250.7,11329.06,11213.29,11221.81,157973040
12/2/10,11250.18,11361.41,11250.18,11343.55,134797712
12/3/10,11391.91,11436.4,11391.91,11406.66,202076032
12/6/10,11442.71,11486.01,11406.66,11440.07,170500192
12/7/10,11454.88,11481.79,11408.05,11431.01,118299968
12/8/10,11441.77,11634.34,11441.77,11629.93,195652832
12/9/10,11645.04,11649.59,11558.38,11569.09,194594672
12/10/10,11569.44,11676.82,11540,11620.15,233001296
12/13/10,11624.91,11660.53,11577.41,11596.96,182161744
12/14/10,11604.58,11719.5,11596.69,11672.64,142326400
12/15/10,11676.59,11817.92,11676.59,11786.09,120129096
12/20/10,11857.67,11928.57,11839.53,11843.65,113285376
12/21/10,11861.68,11897.42,11808.26,11825.06,116800504
12/22/10,11836.65,11877.37,11793.24,11848.62,93442400
12/23/10,11889.72,11910.09,11766.5,11792.83,90504400
12/24/10,11800.39,11877.5,11759.32,11858.17,87013832
12/27/10,11877.88,11943.96,11877.88,11918.06,85156544
12/28/10,11904.37,11949.12,11829.04,11848.05,110110760
12/29/10,11861.41,11942.93,11815.2,11886.02,99797760
12/30/10,11907.17,12048.52,11907.17,12031.46,140044544
12/31/10,12039.05,12083.2,11979.88,12022.46,144263040
1/3/11,11914.65,11949.52,11761.28,11849.46,91184976
1/4/11,11863.1,12115.07,11863.1,12110.26,219563120
1/5/11,12027.19,12213.66,12026.22,12140.84,168224160
1/6/11,12166.54,12380.01,12141.72,12323.47,144294032
1/7/11,12352.04,12430.16,12274.14,12389.04,151762112
1/10/11,12442.17,12535.77,12264.07,12306.7,135400192
1/11/11,12320.15,12367.52,12245.08,12267.21,120003288
1/12/11,12274.15,12350.76,12229.73,12281.24,143155392
1/13/11,12307.26,12481.06,12307.26,12459.44,229463728
1/14/11,12496.38,12550.27,12458.98,12533.54,300500160
1/17/11,12574.49,12696.54,12523.17,12681.94,316809728
1/18/11,12716.64,12768.4,12626.2,12658.16,270802144
1/19/11,12668.19,12734.38,12559.73,12577.61,188009040
1/20/11,12610.2,12615.49,12387.08,12411.87,183611216
1/21/11,12441.07,12571.83,12405.71,12431.91,202586112
1/24/11,12460.24,12483.26,12348.4,12375.38,109265976
1/25/11,12396.16,12483.21,12365.54,12455.75,137378336
1/26/11,12461.5,12538.63,12461.5,12483.34,139314848
1/27/11,12506.15,12557.84,12451.27,12477,112373472
1/28/11,12485.77,12532.95,12450.57,12462.7,87909344
1/31/11,12523.53,12613.54,12267.89,12359.36,121348544
2/1/11,12352.96,12420.31,12174.58,12273.38,132737584
2/2/11,12297.01,12346.02,12172.22,12242.39,78396152
2/3/11,12264.85,12382.92,12264.85,12359.05,123393232
2/4/11,12359.28,12442.55,12344.06,12415.35,131717608
2/7/11,12425.55,12454.68,12391.74,12427.36,109024856
2/8/11,12428.56,12447.85,12327.63,12327.63,94357624
2/9/11,12362.78,12377.22,12257.36,12299.28,72275776
2/10/11,12306.66,12324.44,12176.89,12187.47,89822752
2/11/11,12205.59,12236.99,11938.24,11943.34,111757016
2/14/11,11945.81,12041.51,11875.45,11946.09,68831400
2/15/11,11948.75,12139.91,11948.75,12077.84,97041040
2/17/11,12085.74,12142.03,12021.54,12061.77,60592480
2/18/11,12077.5,12142.93,11962,12041.15,70392872
2/21/11,12049.02,12106.96,11944.82,11964.68,50827112
2/22/11,11982.51,11983.11,11624.58,11649.38,101529416
2/23/11,11649.79,11694.09,11485.8,11523.42,100495176
